time_s,v_V,i_A,p_W
0,0,0.5226942490816925,0
0.000050041701417848205,0.3487470758203419,0.5226655415989404,0.18227807926468576
0.00010008340283569641,0.6974558437745401,0.5225794223040364,0.36447607192227344
0.00015012510425354463,1.0460880002043504,0.5224359006566913,0.546513926552917
0.00020016680567139282,1.3946052498668646,0.5222349924219349,0.7283116620958128
0.000250208507089241,1.7429693101410249,0.5219767196683843,0.9097894029900789
0.00030025020850708926,2.0911419152327486,0.5216611107658206,1.090867414269281
0.00035029190992493745,2.4390848203782065,0.5212882003820714,1.271466136594183
0.00040033361134278564,2.786759806044792,0.5208580294792036,1.4515062212083378
0.00045037531276063384,3.1341286821293153,0.520370645309024,1.6309085648011528
0.000500417014178482,3.4811532921529698,0.5198261014078882,1.8095943442631135
0.0005504587155963302,3.827795517452601,0.5192244575908208,1.9874850513179019
0.0006005004170141785,4.174017281367823,0.5185657799449447,2.164502527016183
0.0006505421184320267,4.519780553423523,0.5178501408222214,2.340568996075909
0.0007005838198498749,4.865047353507286,0.5170776188315043,2.515607101054059
0.0007506255212677231,5.209779756041299,0.5162482988299034,2.68953993633479
